critical_ratio,resonance_ratio,second_moment,thermal_speed_sq,slope_ratio
0.33125,0.8374999999999999,0.36116433300121203,0.24077622200080803,0.6710363728457759
0.33125,0.8937499999999999,0.36116433300121203,0.24077622200080803,0.7417469321686717
0.33125,0.95,0.36116433300121203,0.24077622200080803,0.854778582647677
0.38749999999999996,0.05,0.3886655273416424,0.2591103515610949,0.3488240896950585
0.38749999999999996,0.10625,0.3886655273416424,0.2591103515610949,0.7393282539667617
0.38749999999999996,0.16249999999999998,0.3886655273416424,0.2591103515610949,1.082976512020616
0.38749999999999996,0.21875,0.3886655273416424,0.2591103515610949,1.3115125186465235
0.38749999999999996,0.27499999999999997,0.3886655273416424,0.2591103515610949,1.3866511006034792
0.38749999999999996,0.33125,0.3886655273416424,0.2591103515610949,1.329985323550209
0.38749999999999996,0.38749999999999996,0.3886655273416424,0.2591103515610949,1.2000479345165787
0.38749999999999996,0.4437499999999999,0.3886655273416424,0.2591103515610949,1.051974767223879
0.38749999999999996,0.49999999999999994,0.3886655273416424,0.2591103515610949,0.9186554936985946
0.38749999999999996,0.55625,0.3886655273416424,0.2591103515610949,0.8132834220702966
0.38749999999999996,0.6125,0.3886655273416424,0.2591103515610949,0.7381670600517095
0.38749999999999996,0.66875,0.3886655273416424,0.2591103515610949,0.6915300212257484
0.38749999999999996,0.725,0.3886655273416424,0.2591103515610949,0.6711617137925668
0.38749999999999996,0.78125,0.3886655273416424,0.2591103515610949,0.6760758382999253
0.38749999999999996,0.8374999999999999,0.3886655273416424,0.2591103515610949,0.7073043731962045
0.38749999999999996,0.8937499999999999,0.3886655273416424,0.2591103515610949,0.7685195128966026
0.38749999999999996,0.95,0.3886655273416424,0.2591103515610949,0.8668996860101825
0.4437499999999999,0.05,0.4134291345200043,0.2756194230133362,0.20783702070804222
0.4437499999999999,0.10625,0.4134291345200043,0.2756194230133362,0.4449697893999977
0.4437499999999999,0.16249999999999998,0.4134291345200043,0.2756194230133362,0.6712392760562248
0.4437499999999999,0.21875,0.4134291345200043,0.2756194230133362,0.8572909438408364
0.4437499999999999,0.27499999999999997,0.4134291345200043,0.2756194230133362,0.9752297844095015
0.4437499999999999,0.33125,0.4134291345200043,0.2756194230133362,1.0162607512131867
0.4437499999999999,0.38749999999999996,0.4134291345200043,0.2756194230133362,0.9945761899827046
0.4437499999999999,0.4437499999999999,0.4134291345200043,0.2756194230133362,0.936293138727543
0.4437499999999999,0.49999999999999994,0.4134291345200043,0.2756194230133362,0.866067245076265
0.4437499999999999,0.55625,0.4134291345200043,0.2756194230133362,0.800666674970094
0.4437499999999999,0.6125,0.4134291345200043,0.2756194230133362,0.7491336646027806
0.4437499999999999,0.66875,0.4134291345200043,0.2756194230133362,0.7155319647304
0.4437499999999999,0.725,0.4134291345200043,0.2756194230133362,0.701632895400475
0.4437499999999999,0.78125,0.4134291345200043,0.2756194230133362,0.708785903619988
0.4437499999999999,0.8374999999999999,0.4134291345200043,0.2756194230133362,0.7391246300149319
0.4437499999999999,0.8937499999999999,0.4134291345200043,0.2756194230133362,0.7964669494349792
0.4437499999999999,0.95,0.4134291345200043,0.2756194230133362,0.8872428656078599
0.49999999999999994,0.05,0.43561854549072565,0.2904123636604838,0.1328651828822027
0.49999999999999994,0.10625,0.43561854549072565,0.2904123636604838,0.2860795500920139
0.49999999999999994,0.16249999999999998,0.43561854549072565,0.2904123636604838,0.4391333470471931
