critical_ratio,resonance_ratio,pitch_lambda,orbit_shift,branch,amplitude_ratio_fow_over_zow,eta_sd_zow,eta_maxwell_zow,eta_sd_fow,eta_maxwell_fow,distribution_gap_zow,distribution_gap_fow,orbit_gap_sd,orbit_gap_maxwell,orbit_shift_exceeds_distribution_gap,signed_interaction
0.464,0.53,0.27,0.3,1,1.1455096642108964,0.8976629036955674,0.9991569648648764,0.8046151916746437,0.9061092528439526,0.10149406116930892,0.10149406116930892,0.09304771202092377,0.09304771202092377,False,0.0
0.464,0.53,0.27,0.4,-1,0.8343244867918359,0.8976629036955674,0.9991569648648764,1.021726519723466,1.1232205808927749,0.10149406116930892,0.10149406116930892,0.1240636160278985,0.1240636160278985,True,0.0
0.464,0.53,0.27,0.4,1,1.19857443456469,0.8976629036955674,0.9991569648648764,0.773599287667669,0.875093348836978,0.10149406116930892,0.10149406116930892,0.1240636160278984,0.1240636160278984,True,0.0
0.464,0.53,0.27,0.5,-1,0.7973862408094452,0.8976629036955674,0.9991569648648764,1.0527424237304404,1.1542364848997493,0.10149406116930892,0.10149406116930892,0.1550795200348729,0.1550795200348729,True,0.0
0.464,0.53,0.27,0.5,1,1.2540973857096869,0.8976629036955674,0.9991569648648764,0.7425833836606944,0.8440774448300034,0.10149406116930892,0.10149406116930892,0.15507952003487302,0.15507952003487302,True,0.0
0.464,0.53,0.27,0.6,-1,0.7620833705565888,0.8976629036955674,0.9991569648648764,1.083758327737415,1.185252388906724,0.10149406116930892,0.10149406116930892,0.18609542404184753,0.18609542404184753,True,0.0
0.464,0.53,0.27,0.6,1,1.3121923908005608,0.8976629036955674,0.9991569648648764,0.7115674796537198,0.8130615408230287,0.10149406116930892,0.10149406116930892,0.18609542404184765,0.18609542404184765,True,0.0
0.464,0.53,0.27,0.7,-1,0.7283434726555313,0.8976629036955674,0.9991569648648764,1.1147742317443896,1.2162682929136985,0.10149406116930892,0.10149406116930892,0.21711132804882216,0.21711132804882216,True,0.0
0.464,0.53,0.27,0.7,1,1.3729785980699631,0.8976629036955674,0.9991569648648764,0.6805515756467453,0.7820456368160542,0.10149406116930892,0.10149406116930892,0.21711132804882216,0.21711132804882216,True,0.0
0.464,0.53,0.27,0.8,-1,0.6960973492604604,0.8976629036955674,0.9991569648648764,1.1457901357513642,1.2472841969206732,0.10149406116930892,0.10149406116930892,0.2481272320557968,0.2481272320557968,True,0.0
0.464,0.53,0.27,0.8,1,1.4365806751920664,0.8976629036955674,0.9991569648648764,0.6495356716397707,0.7510297328090796,0.10149406116930892,0.10149406116930892,0.2481272320557968,0.2481272320557968,True,0.0
0.464,0.53,0.27,0.9,-1,0.6652788661382116,0.8976629036955674,0.9991569648648764,1.1768060397583389,1.2783001009276478,0.10149406116930892,0.10149406116930892,0.2791431360627714,0.2791431360627714,True,0.0
0.464,0.53,0.27,0.9,1,1.5031290649660438,0.8976629036955674,0.9991569648648764,0.618519767632796,0.720013828802105,0.10149406116930892,0.10149406116930892,0.2791431360627714,0.2791431360627714,True,0.0
0.464,0.53,0.27,1.0,-1,0.6358248170322185,0.8976629036955674,0.9991569648648764,1.2078219437653135,1.3093160049346224,0.10149406116930892,0.10149406116930892,0.31015904006974604,0.31015904006974604,True,0.0
0.464,0.53,0.27,1.0,1,1.5727602528438709,0.8976629036955674,0.9991569648648764,0.5875038636258214,0.6889979247951303,0.10149406116930892,0.10149406116930892,0.31015904006974604,0.31015904006974604,True,0.0
0.464,0.53,0.36,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.36,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.36,0.1,-1,0.9584863093596111,0.8976629036955674,0.9991569648648764,0.9307879036955674,1.0322819648648764,0.10149406116930892,0.10149406116930904,0.03312499999999996,0.03312500000000007,False,-1.1102230246251565e-16
0.464,0.53,0.36,0.1,1,1.043311719984947,0.8976629036955674,0.9991569648648764,0.8645379036955675,0.9660319648648764,0.10149406116930892,0.10149406116930892,0.03312499999999996,0.03312499999999996,False,0.0
0.464,0.53,0.36,0.2,-1,0.9186960052298081,0.8976629036955674,0.9991569648648764,0.9639129036955675,1.0654069648648763,0.10149406116930892,0.10149406116930881,0.06625000000000003,0.06624999999999992,False,1.1102230246251565e-16
0.464,0.53,0.36,0.2,1,1.0884993450579488,0.8976629036955674,0.9991569648648764,0.8314129036955674,0.9329069648648763,0.10149406116930892,0.10149406116930892,0.06625000000000003,0.06625000000000003,False,0.0
0.464,0.53,0.36,0.3,-1,0.8805575434761367,0.8976629036955674,0.9991569648648764,0.9970379036955674,1.0985319648648764,0.10149406116930892,0.10149406116930892,0.09937499999999999,0.09937499999999999,False,0.0
0.464,0.53,0.36,0.3,1,1.135644123894897,0.8976629036955674,0.9991569648648764,0.7982879036955675,0.8997819648648764,0.10149406116930892,0.10149406116930892,0.09937499999999999,0.09937499999999999,False,0.0
0.464,0.53,0.36,0.4,-1,0.8440023500252075,0.8976629036955674,0.9991569648648764,1.0301629036955675,1.1316569648648764,0.10149406116930892,0.10149406116930892,0.13250000000000006,0.13250000000000006,True,0.0
0.464,0.53,0.36,0.4,1,1.1848308241915835,0.8976629036955674,0.9991569648648764,0.7651629036955674,0.8666569648648763,0.10149406116930892,0.10149406116930892,0.13250000000000006,0.13250000000000006,True,0.0
0.464,0.53,0.36,0.5,-1,0.8089646975664998,0.8976629036955674,0.9991569648648764,1.0632879036955674,1.1647819648648763,0.10149406116930892,0.10149406116930892,0.1656249999999999,0.1656249999999999,True,0.0
0.464,0.53,0.36,0.5,1,1.2361478850785035,0.8976629036955674,0.9991569648648764,0.7320379036955674,0.8335319648648764,0.10149406116930892,0.10149406116930892,0.16562500000000002,0.16562500000000002,True,0.0
0.464,0.53,0.36,0.6,-1,0.7753815873727283,0.8976629036955674,0.9991569648648764,1.0964129036955674,1.1979069648648764,0.10149406116930892,0.10149406116930892,0.19874999999999998,0.19874999999999998,True,0.0
0.464,0.53,0.36,0.6,1,1.2896875761370084,0.8976629036955674,0.9991569648648764,0.6989129036955675,0.8004069648648764,0.10149406116930892,0.10149406116930892,0.19874999999999998,0.19874999999999998,True,0.0
0.464,0.53,0.36,0.7,-1,0.7431926360262833,0.8976629036955674,0.9991569648648764,1.1295379036955675,1.2310319648648764,0.10149406116930892,0.10149406116930892,0.23187500000000005,0.23187500000000005,True,0.0
0.464,0.53,0.36,0.7,1,1.3455461633027197,0.8976629036955674,0.9991569648648764,0.6657879036955674,0.7672819648648763,0.10149406116930892,0.10149406116930892,0.23187500000000005,0.23187500000000005,True,0.0
0.464,0.53,0.36,0.8,-1,0.7123399668480729,0.8976629036955674,0.9991569648648764,1.1626629036955674,1.2641569648648763,0.10149406116930892,0.10149406116930892,0.2649999999999999,0.2649999999999999,True,0.0
0.464,0.53,0.36,0.8,1,1.4038240819545071,0.8976629036955674,0.9991569648648764,0.6326629036955674,0.7341569648648764,0.10149406116930892,0.10149406116930892,0.265,0.265,True,0.0
0.464,0.53,0.36,0.9,-1,0.6827681058335572,0.8976629036955674,0.9991569648648764,1.1957879036955674,1.2972819648648763,0.10149406116930892,0.10149406116930892,0.298125,0.298125,True,0.0
0.464,0.53,0.36,0.9,1,1.4646261175002462,0.8976629036955674,0.9991569648648764,0.5995379036955675,0.7010319648648764,0.10149406116930892,0.10149406116930892,0.298125,0.298125,True,0.0
0.464,0.53,0.36,1.0,-1,0.6544238819088586,0.8976629036955674,0.9991569648648764,1.2289129036955675,1.3304069648648764,0.10149406116930892,0.10149406116930892,0.33125000000000004,0.33125000000000004,True,0.0
0.464,0.53,0.36,1.0,1,1.5280615937840571,0.8976629036955674,0.9991569648648764,0.5664129036955674,0.6679069648648763,0.10149406116930892,0.10149406116930892,0.33125000000000004,0.33125000000000004,True,0.0
0.464,0.53,0.45,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.45,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.45,0.1,-1,0.9614566007652706,0.8976629036955674,0.9991569648648764,0.9333954964061193,1.0348895575754282,0.10149406116930892,0.10149406116930892,0.03573259271055185,0.03573259271055185,False,0.0
0.464,0.53,0.45,0.1,1,1.0400885481508482,0.8976629036955674,0.9991569648648764,0.8619303109850156,0.9634243721543245,0.10149406116930892,0.10149406116930892,0.03573259271055185,0.03573259271055185,False,0.0
0.464,0.53,0.45,0.2,-1,0.924398795155109,0.8976629036955674,0.9991569648648764,0.9691280891166711,1.07062215028598,0.10149406116930892,0.10149406116930892,0.0714651854211037,0.0714651854211037,False,0.0
0.464,0.53,0.45,0.2,1,1.0817841879945391,0.8976629036955674,0.9991569648648764,0.8261977182744638,0.9276917794437727,0.10149406116930892,0.10149406116930892,0.0714651854211037,0.0714651854211037,False,0.0
0.464,0.53,0.45,0.3,-1,0.8887693233413428,0.8976629036955674,0.9991569648648764,1.004860681827223,1.106354742996532,0.10149406116930892,0.10149406116930892,0.10719777813165554,0.10719777813165554,True,0.0
0.464,0.53,0.45,0.3,1,1.1251513455037845,0.8976629036955674,0.9991569648648764,0.7904651255639119,0.8919591867332208,0.10149406116930892,0.10149406116930892,0.10719777813165554,0.10719777813165554,True,0.0
0.464,0.53,0.45,0.4,-1,0.8545131324842172,0.8976629036955674,0.9991569648648764,1.0405932745377748,1.1420873357070838,0.10149406116930892,0.10149406116930892,0.1429303708422074,0.1429303708422074,True,0.0
0.464,0.53,0.45,0.4,1,1.1702570293950045,0.8976629036955674,0.9991569648648764,0.7547325328533601,0.856226594022669,0.10149406116930892,0.10149406116930892,0.1429303708422074,0.1429303708422074,True,0.0
0.464,0.53,0.45,0.5,-1,0.8215772916675589,0.8976629036955674,0.9991569648648764,1.0763258672483267,1.1778199284176356,0.10149406116930892,0.10149406116930892,0.17866296355275924,0.17866296355275924,True,0.0
0.464,0.53,0.45,0.5,1,1.2171709346667747,0.8976629036955674,0.9991569648648764,0.7189999401428082,0.8204940013121171,0.10149406116930892,0.10149406116930892,0.17866296355275924,0.17866296355275924,True,0.0
0.464,0.53,0.45,0.6,-1,0.7899109101126285,0.8976629036955674,0.9991569648648764,1.1120584599588785,1.2135525211281875,0.10149406116930892,0.10149406116930892,0.21439555626331108,0.21439555626331108,True,0.0
0.464,0.53,0.45,0.6,1,1.2659655502889766,0.8976629036955674,0.9991569648648764,0.6832673474322565,0.7847614086015654,0.10149406116930892,0.10149406116930892,0.21439555626331097,0.21439555626331097,True,0.0
0.464,0.53,0.45,0.7,-1,0.759465058544289,0.8976629036955674,0.9991569648648764,1.1477910526694304,1.2492851138387393,0.10149406116930892,0.10149406116930892,0.25012814897386293,0.25012814897386293,True,0.0
0.464,0.53,0.45,0.7,1,1.3167162712090512,0.8976629036955674,0.9991569648648764,0.6475347547217046,0.7490288158910136,0.10149406116930892,0.10149406116930892,0.2501281489738628,0.2501281489738628,True,0.0
0.464,0.53,0.45,0.8,-1,0.7301926935879893,0.8976629036955674,0.9991569648648764,1.183523645379982,1.285017706549291,0.10149406116930892,0.10149406116930892,0.28586074168441455,0.28586074168441455,True,0.0
0.464,0.53,0.45,0.8,1,1.3695015148484206,0.8976629036955674,0.9991569648648764,0.6118021620111528,0.7132962231804617,0.10149406116930892,0.10149406116930892,0.28586074168441467,0.28586074168441467,True,0.0
0.464,0.53,0.45,0.9,-1,0.7020485850807451,0.8976629036955674,0.9991569648648764,1.219256238090534,1.320750299259843,0.10149406116930892,0.10149406116930892,0.3215933343949666,0.3215933343949666,True,0.0
0.464,0.53,0.45,0.9,1,1.4244028422690809,0.8976629036955674,0.9991569648648764,0.5760695693006009,0.6775636304699099,0.10149406116930892,0.10149406116930892,0.3215933343949665,0.3215933343949665,True,0.0
0.464,0.53,0.45,1.0,-1,0.6749892461838011,0.8976629036955674,0.9991569648648764,1.2549888308010857,1.3564828919703946,0.10149406116930892,0.10149406116930892,0.35732592710551825,0.35732592710551825,True,0.0
0.464,0.53,0.45,1.0,1,1.48150508419759,0.8976629036955674,0.9991569648648764,0.5403369765900491,0.641831037759358,0.10149406116930892,0.10149406116930892,0.35732592710551836,0.35732592710551836,True,0.0
0.464,0.53,0.54,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.54,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.54,0.1,-1,0.9646920488741365,0.8976629036955674,0.9991569648648764,0.9367350220766152,1.0382290832459242,0.10149406116930892,0.10149406116930904,0.03907211838104774,0.03907211838104785,False,-1.1102230246251565e-16
0.464,0.53,0.54,0.1,1,1.036600230267338,0.8976629036955674,0.9991569648648764,0.8585907853145197,0.9600848464838286,0.10149406116930892,0.10149406116930892,0.03907211838104774,0.03907211838104774,False,0.0
0.464,0.53,0.54,0.2,-1,0.9306307491609793,0.8976629036955674,0.9991569648648764,0.9758071404576629,1.0773012016269718,0.10149406116930892,0.10149406116930892,0.07814423676209548,0.07814423676209548,False,0.0
0.464,0.53,0.54,0.2,1,1.0745400373902982,0.8976629036955674,0.9991569648648764,0.819518666933472,0.9210127281027809,0.10149406116930892,0.10149406116930892,0.07814423676209548,0.07814423676209548,False,0.0
0.464,0.53,0.54,0.3,-1,0.8977720841533777,0.8976629036955674,0.9991569648648764,1.0148792588387108,1.1163733200080197,0.10149406116930892,0.10149406116930892,0.11721635514314332,0.11721635514314332,True,0.0
0.464,0.53,0.54,0.3,1,1.1138684501902572,0.8976629036955674,0.9991569648648764,0.7804465485524242,0.8819406097217332,0.10149406116930892,0.10149406116930892,0.11721635514314321,0.11721635514314321,True,0.0
0.464,0.53,0.54,0.4,-1,0.8660735912839256,0.8976629036955674,0.9991569648648764,1.0539513772197584,1.1554454383890673,0.10149406116930892,0.10149406116930892,0.15628847352419095,0.15628847352419095,True,0.0
0.464,0.53,0.54,0.4,1,1.1546362919547435,0.8976629036955674,0.9991569648648764,0.7413744301713765,0.8428684913406854,0.10149406116930892,0.10149406116930892,0.15628847352419095,0.15628847352419095,True,0.0
0.464,0.53,0.54,0.5,-1,0.8354943072514717,0.8976629036955674,0.9991569648648764,1.0930234956008062,1.1945175567701152,0.10149406116930892,0.10149406116930892,0.1953605919052388,0.1953605919052388,True,0.0
0.464,0.53,0.54,0.5,1,1.1968962461153125,0.8976629036955674,0.9991569648648764,0.7023023117903286,0.8037963729596376,0.10149406116930892,0.10149406116930892,0.1953605919052388,0.1953605919052388,True,0.0
0.464,0.53,0.54,0.6,-1,0.8059947150850996,0.8976629036955674,0.9991569648648764,1.1320956139818539,1.2335896751511628,0.10149406116930892,0.10149406116930892,0.23443271028628643,0.23443271028628643,True,0.0
0.464,0.53,0.54,0.6,1,1.2407029243292456,0.8976629036955674,0.9991569648648764,0.663230193409281,0.76472425457859,0.10149406116930892,0.10149406116930892,0.23443271028628643,0.23443271028628643,True,0.0
0.464,0.53,0.54,0.7,-1,0.7775366930771705,0.8976629036955674,0.9991569648648764,1.1711677323629017,1.2726617935322107,0.10149406116930892,0.10149406116930892,0.2735048286673343,0.2735048286673343,True,0.0
0.464,0.53,0.54,0.7,1,1.2861129370530555,0.8976629036955674,0.9991569648648764,0.6241580750282332,0.7256521361975421,0.10149406116930892,0.10149406116930892,0.2735048286673343,0.2735048286673343,True,0.0
0.464,0.53,0.54,0.8,-1,0.7500834655194363,0.8976629036955674,0.9991569648648764,1.2102398507439494,1.3117339119132583,0.10149406116930892,0.10149406116930892,0.3125769470483819,0.3125769470483819,True,0.0
0.464,0.53,0.54,0.8,1,1.3331849666989999,0.8976629036955674,0.9991569648648764,0.5850859566471855,0.6865800178164945,0.10149406116930892,0.10149406116930892,0.3125769470483819,0.3125769470483819,True,0.0
0.464,0.53,0.54,0.9,-1,0.7235995551785577,0.8976629036955674,0.9991569648648764,1.2493119691249972,1.3508060302943061,0.10149406116930892,0.10149406116930892,0.35164906542942975,0.35164906542942975,True,0.0
0.464,0.53,0.54,0.9,1,1.3819798434691366,0.8976629036955674,0.9991569648648764,0.5460138382661377,0.6475078994354466,0.10149406116930892,0.10149406116930892,0.35164906542942975,0.35164906542942975,True,0.0
0.464,0.53,0.54,1.0,-1,0.6980507374496165,0.8976629036955674,0.9991569648648764,1.2883840875060448,1.3898781486753538,0.10149406116930892,0.10149406116930892,0.3907211838104774,0.3907211838104774,True,0.0
0.464,0.53,0.54,1.0,1,1.4325606239649267,0.8976629036955674,0.9991569648648764,0.50694171988509,0.6084357810543989,0.10149406116930892,0.10149406116930892,0.3907211838104775,0.3907211838104775,True,0.0
0.464,0.53,0.63,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.63,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.63,0.1,-1,0.9682754838781907,0.8976629036955674,0.9991569648648764,0.9412286353314872,1.042722696500796,0.10149406116930892,0.10149406116930892,0.0435657316359197,0.0435657316359197,False,0.0
0.464,0.53,0.63,0.1,1,1.0327639361421654,0.8976629036955674,0.9991569648648764,0.8540971720596477,0.9555912332289567,0.10149406116930892,0.10149406116930892,0.0435657316359197,0.0435657316359197,False,0.0
0.464,0.53,0.63,0.2,-1,0.9375574126795444,0.8976629036955674,0.9991569648648764,0.9847943669674069,1.0862884281367158,0.10149406116930892,0.10149406116930892,0.0871314632718394,0.0871314632718394,False,0.0
0.464,0.53,0.63,0.2,1,1.0666013477958585,0.8976629036955674,0.9991569648648764,0.810531440423728,0.912025501593037,0.10149406116930892,0.10149406116930892,0.0871314632718394,0.0871314632718394,False,0.0
0.464,0.53,0.63,0.3,-1,0.9078138574258704,0.8976629036955674,0.9991569648648764,1.0283600986033266,1.1298541597726355,0.10149406116930892,0.10149406116930892,0.1306971949077591,0.1306971949077591,True,0.0
0.464,0.53,0.63,0.3,1,1.1015474062441895,0.8976629036955674,0.9991569648648764,0.7669657087878085,0.8684597699571174,0.10149406116930892,0.10149406116930892,0.130697194907759,0.130697194907759,True,0.0
0.464,0.53,0.63,0.4,-1,0.8790139020703615,0.8976629036955674,0.9991569648648764,1.0719258302392463,1.1734198914085552,0.10149406116930892,0.10149406116930892,0.1742629265436788,0.1742629265436788,True,0.0
0.464,0.53,0.63,0.4,1,1.137638435119942,0.8976629036955674,0.9991569648648764,0.7233999771518888,0.8248940383211977,0.10149406116930892,0.10149406116930892,0.1742629265436787,0.1742629265436787,True,0.0
0.464,0.53,0.63,0.5,-1,0.8511276113628358,0.8976629036955674,0.9991569648648764,1.115491561875166,1.2169856230444749,0.10149406116930892,0.10149406116930892,0.2178286581795985,0.2178286581795985,True,0.0
0.464,0.53,0.63,0.5,1,1.1749119481610848,0.8976629036955674,0.9991569648648764,0.679834245515969,0.781328306685278,0.10149406116930892,0.10149406116930892,0.2178286581795984,0.2178286581795984,True,0.0
0.464,0.53,0.63,0.6,-1,0.8241259997344386,0.8976629036955674,0.9991569648648764,1.1590572935110854,1.2605513546803944,0.10149406116930892,0.10149406116930892,0.261394389815518,0.261394389815518,True,0.0
0.464,0.53,0.63,0.6,1,1.2134066882033014,0.8976629036955674,0.9991569648648764,0.6362685138800495,0.7377625750493584,0.10149406116930892,0.10149406116930892,0.261394389815518,0.261394389815518,True,0.0
0.464,0.53,0.63,0.7,-1,0.7979810011694611,0.8976629036955674,0.9991569648648764,1.2026230251470051,1.304117086316314,0.10149406116930892,0.10149406116930892,0.3049601214514377,0.3049601214514377,True,0.0
0.464,0.53,0.63,0.7,1,1.2531626674500709,0.8976629036955674,0.9991569648648764,0.5927027822441298,0.6941968434134387,0.10149406116930892,0.10149406116930892,0.3049601214514377,0.3049601214514377,True,0.0
0.464,0.53,0.63,0.8,-1,0.772665440032963,0.8976629036955674,0.9991569648648764,1.2461887567829248,1.3476828179522338,0.10149406116930892,0.10149406116930892,0.3485258530873574,0.3485258530873574,True,0.0
0.464,0.53,0.63,0.8,1,1.2942212090621505,0.8976629036955674,0.9991569648648764,0.54913705060821,0.650631111777519,0.10149406116930892,0.10149406116930892,0.3485258530873574,0.3485258530873574,True,0.0
0.464,0.53,0.63,0.9,-1,0.7481530028238724,0.8976629036955674,0.9991569648648764,1.2897544884188445,1.3912485495881535,0.10149406116930892,0.10149406116930892,0.3920915847232771,0.3920915847232771,True,0.0
0.464,0.53,0.63,0.9,1,1.336624990109699,0.8976629036955674,0.9991569648648764,0.5055713189722904,0.6070653801415993,0.10149406116930892,0.10149406116930892,0.3920915847232771,0.3920915847232771,True,0.0
0.464,0.53,0.63,1.0,-1,0.7244182108242064,0.8976629036955674,0.9991569648648764,1.3333202200547642,1.4348142812240732,0.10149406116930892,0.10149406116930892,0.4356573163591968,0.4356573163591968,True,0.0
0.464,0.53,0.63,1.0,1,1.3804180859316755,0.8976629036955674,0.9991569648648764,0.46200558733637065,0.5634996485056796,0.10149406116930892,0.10149406116930892,0.4356573163591968,0.4356573163591968,True,0.0
0.464,0.53,0.72,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.72,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.72,0.1,-1,0.9723446454135506,0.8976629036955674,0.9991569648648764,0.94774319636929,1.049237257538599,0.10149406116930892,0.10149406116930904,0.050080292673722604,0.050080292673722715,False,-1.1102230246251565e-16
0.464,0.53,0.72,0.1,1,1.0284419261389435,0.8976629036955674,0.9991569648648764,0.8475826110218448,0.9490766721911538,0.10149406116930892,0.10149406116930892,0.050080292673722604,0.050080292673722604,False,0.0
0.464,0.53,0.72,0.2,-1,0.9454541094644034,0.8976629036955674,0.9991569648648764,0.9978234890430127,1.0993175502123216,0.10149406116930892,0.10149406116930892,0.10016058534744521,0.10016058534744521,False,0.0
0.464,0.53,0.72,0.2,1,1.05769279544038,0.8976629036955674,0.9991569648648764,0.7975023183481222,0.8989963795174312,0.10149406116930892,0.10149406116930892,0.10016058534744521,0.10016058534744521,False,0.0
0.464,0.53,0.72,0.3,-1,0.9193072408219496,0.8976629036955674,0.9991569648648764,1.0479037817167351,1.149397842886044,0.10149406116930892,0.10149406116930892,0.1502408780211677,0.1502408780211677,True,0.0
0.464,0.53,0.72,0.3,1,1.0877756158059881,0.8976629036955674,0.9991569648648764,0.7474220256743996,0.8489160868437086,0.10149406116930892,0.10149406116930892,0.1502408780211678,0.1502408780211678,True,0.0
0.464,0.53,0.72,0.4,-1,0.8938834731031282,0.8976629036955674,0.9991569648648764,1.0979840743904579,1.1994781355597668,0.10149406116930892,0.10149406116930892,0.20032117069489042,0.20032117069489042,True,0.0
0.464,0.53,0.72,0.4,1,1.1187140495264858,0.8976629036955674,0.9991569648648764,0.697341733000677,0.798835794169986,0.10149406116930892,0.10149406116930892,0.20032117069489042,0.20032117069489042,True,0.0
0.464,0.53,0.72,0.5,-1,0.8691628086954942,0.8976629036955674,0.9991569648648764,1.1480643670641806,1.2495584282334895,0.10149406116930892,0.10149406116930892,0.25040146336861313,0.25040146336861313,True,0.0
0.464,0.53,0.72,0.5,1,1.1505324318937165,0.8976629036955674,0.9991569648648764,0.6472614403269544,0.7487555014962634,0.10149406116930892,0.10149406116930892,0.250401463368613,0.250401463368613,True,0.0
0.464,0.53,0.72,0.6,-1,0.845125803027666,0.8976629036955674,0.9991569648648764,1.198144659737903,1.299638720907212,0.10149406116930892,0.10149406116930892,0.3004817560423356,0.3004817560423356,True,0.0
0.464,0.53,0.72,0.6,1,1.1832557903420966,0.8976629036955674,0.9991569648648764,0.5971811476532318,0.6986752088225407,0.10149406116930892,0.10149406116930892,0.3004817560423356,0.3004817560423356,True,0.0
0.464,0.53,0.72,0.7,-1,0.8217535492747782,0.8976629036955674,0.9991569648648764,1.2482249524116258,1.3497190135809347,0.10149406116930892,0.10149406116930892,0.35056204871605834,0.35056204871605834,True,0.0
0.464,0.53,0.72,0.7,1,1.2169098641344835,0.8976629036955674,0.9991569648648764,0.5471008549795091,0.648594916148818,0.10149406116930892,0.10149406116930892,0.35056204871605834,0.35056204871605834,True,0.0
0.464,0.53,0.72,0.8,-1,0.7990276634869108,0.8976629036955674,0.9991569648648764,1.2983052450853483,1.3997993062546572,0.10149406116930892,0.10149406116930892,0.40064234138978083,0.40064234138978083,True,0.0
0.464,0.53,0.72,0.8,1,1.2515211246079483,0.8976629036955674,0.9991569648648764,0.49702056230578656,0.5985146234750955,0.10149406116930892,0.10149406116930898,0.4006423413897809,0.40064234138978083,True,-5.551115123125783e-17
0.464,0.53,0.72,0.9,-1,0.7769302701287981,0.8976629036955674,0.9991569648648764,1.348385537759071,1.44987959892838,0.10149406116930892,0.10149406116930892,0.45072263406350355,0.45072263406350355,True,0.0
0.464,0.53,0.72,0.9,1,1.287116795995375,0.8976629036955674,0.9991569648648764,0.44694026963206396,0.5484343308013728,0.10149406116930892,0.10149406116930887,0.4507226340635035,0.45072263406350355,True,5.551115123125783e-17
0.464,0.53,0.72,1.0,-1,0.7554439880194403,0.8976629036955674,0.9991569648648764,1.3984658304327935,1.4999598916021024,0.10149406116930892,0.10149406116930892,0.500802926737226,0.500802926737226,True,0.0
0.464,0.53,0.72,1.0,1,1.323724876839269,0.8976629036955674,0.9991569648648764,0.3968599769583414,0.49835403812765033,0.10149406116930892,0.10149406116930892,0.500802926737226,0.500802926737226,True,0.0
0.464,0.53,0.8099999999999999,0.0,-1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.8099999999999999,0.0,1,1.0,0.8976629036955674,0.9991569648648764,0.8976629036955674,0.9991569648648764,0.10149406116930892,0.10149406116930892,0.0,0.0,False,0.0
0.464,0.53,0.8099999999999999,0.1,-1,0.9771626474371783,0.8976629036955674,0.9991569648648764,0.9584580731712663,1.0599521343405753,0.10149406116930892,0.10149406116930904,0.06079516947569885,0.06079516947569896,False,-1.1102230246251565e-16
0.464,0.53,0.8099999999999999,0.1,1,1.023371086300441,0.8976629036955674,0.9991569648648764,0.8368677342198686,0.9383617953891775,0.10149406116930892,0.10149406116930892,0.06079516947569885,0.06079516947569885,False,0.0
0.464,0.53,0.8099999999999999,0.2,-1,0.9548468395464351,0.8976629036955674,0.9991569648648764,1.0192532426469652,1.120747303816274,0.10149406116930892,0.10149406116930892,0.1215903389513977,0.1215903389513977,True,0.0
0.464,0.53,0.8099999999999999,0.2,1,1.0472883802757447,0.8976629036955674,0.9991569648648764,0.7760725647441697,0.8775666259134787,0.10149406116930892,0.10149406116930892,0.1215903389513977,0.1215903389513977,True,0.0
0.464,0.53,0.8099999999999999,0.3,-1,0.9330406656282171,0.8976629036955674,0.9991569648648764,1.0800484121226641,1.181542473291973,0.10149406116930892,0.10149406116930892,0.18238550842709667,0.18238550842709667,True,0.0
