protocol,scenario,architecture,needs_p10,needs_median,needs_p90,ecology_p10,ecology_median,ecology_p90,rights_p10,rights_median,rights_p90,democracy_p10,democracy_median,democracy_p90,recovery_p10,recovery_median,recovery_p90,administrative_burden_p10,administrative_burden_median,administrative_burden_p90,capture_p10,capture_median,capture_p90,coercive_concentration_p10,coercive_concentration_median,coercive_concentration_p90,joint_pass_rate,catastrophic_rate
high_shock,administrative_capture,cct_v01,80.8943069808993,84.29824802519303,87.77250354979707,84.8978026676462,88.82964067417547,92.60178372809482,73.56758866691109,77.84761660342704,81.98083484329949,66.52205747258444,71.71234879122109,76.49071085279742,96.59780948232122,100.0,100.0,26.537731575953387,32.291826650923255,38.35091043788289,22.69477604589663,28.467037657915718,34.980534674268114,3.3298037044517272,7.607925632424708,12.313759379299766,0.9985,0.0
high_shock,administrative_capture,central_state,78.8212836929905,82.36970071045265,85.95410057918002,74.47712055688866,79.79599695050558,84.12544277024492,68.16458332341442,72.64792310729513,77.13103015231539,59.13717325488009,64.6955609950234,69.8199128491305,86.80887712490605,91.2641935698511,95.81382871520273,8.247419865359172,13.273948742435014,18.673819561768607,37.98715627403918,44.66950072273562,51.36244525618469,12.222763915438644,17.58373729068509,22.692604966343346,0.8555,0.0
high_shock,administrative_capture,market_federation,82.22969110936897,86.05478401842873,89.68019197469778,69.23660589613439,74.31976795827352,79.73044812248115,74.06293167900336,78.5163146714439,83.0724030228897,66.46263865930497,72.20698169653983,77.51151470723937,95.66628839659673,100.0,100.0,7.168113705057028,12.059829688802292,17.47972189721637,27.865236473686426,34.55054457526839,41.88862518833639,7.205600770956849,12.203908639991855,17.36064501019712,0.9865,0.0
high_shock,planning_gaming,cct_v08,72.201342496516,78.66186970446705,84.46427764286989,88.52096013472182,93.77176151293179,98.12143944741838,89.93054424522512,93.74328615199607,97.0078503334574,89.19336692918095,93.2127503947903,97.13118389675186,80.87408323481816,86.44130712118175,91.05010810053963,6.863593782610009,12.14784042306226,18.68921748564696,3.240147095915925,8.687289983389043,15.307898949640121,0.0,3.3386288991898736,6.814418628771114,0.995,0.0
high_shock,planning_gaming,cct_v01,43.887406146548294,51.42096200165835,58.265189653274014,86.11531912861227,91.2876383985664,95.80036974294742,79.74719898475897,84.08456892999651,88.22600453201548,82.28047942311528,87.21534463641733,91.76791809397785,61.90733201706709,67.72669221673482,73.35765408918519,28.028201719419716,35.1346225755661,41.73003965530694,13.247496011940406,21.09782864691776,29.539043521694147,1.5246754479385394,5.058572124751764,8.770208415415688,0.005,0.0265
high_shock,planning_gaming,central_state,40.488711871895134,48.04701573894776,55.58053867211825,73.02931945475467,80.5092526884299,86.3755072964615,82.56196039158837,86.34304296574933,89.72909920141694,70.08950054838876,75.0959579602206,80.31676886976618,68.61256038258537,74.40264906210834,80.1337732776251,15.473917621314348,21.993688130147003,29.019817412348658,26.39064050297312,35.379696806306754,43.90961676054385,7.483689266907148,11.28400568612303,15.421962970845515,0.001,0.0865
high_shock,planning_gaming,market_federation,55.16486370413231,62.58719240297283,70.0911808746769,57.45023838933592,65.51540656293363,73.83034133724018,81.11532239308339,85.84408690407365,90.31172693186213,77.85198396129901,82.53618420601656,87.32785999045277,75.55971657098416,81.0360857938686,85.8991371556201,7.60105472732184,12.499534563194,18.616143321316994,16.693335856023364,24.52564012624234,32.691375969056466,4.1712145809021175,8.103662779407582,11.863775730087898,0.2035,0.0005
high_shock,local_tyranny,cct_v08,94.45284818828682,97.57226865283963,100.0,94.0971112971719,97.73548376996419,100.0,84.59921780407444,89.66029554129788,94.27323741201033,88.84815903446743,92.8819470631051,96.71739536146393,86.18118939085204,90.74305074314067,94.99865369557496,4.195157224321436,9.178117246989233,14.764045765472275,4.739822646472919,9.241149211573266,14.077022956782907,0.0,1.1530113928978396,4.123865750235331,1.0,0.0
high_shock,local_tyranny,cct_v01,91.16336362123822,94.30573059436438,97.32690403536526,94.25758000385818,97.64331407793694,100.0,69.62608031150117,75.99671667062023,81.6802496056811,78.56867888724655,83.50672178819985,88.0670524319932,66.3443320536924,71.83276114764115,77.1269763307947,20.086828322952098,26.30793253016739,32.24239782440999,16.5026705839677,22.3201018599596,28.50633014818189,0.0,1.6314168511489058,4.71307439013933,0.9825,0.0
high_shock,local_tyranny,central_state,91.94932543661174,95.06926722124055,98.12711498328915,90.11503038690273,94.09833709915593,97.76686939244361,69.29030342526369,75.25662968770135,81.24727730295487,77.67547266837506,82.47825586720072,87.06040990329653,72.39922214410761,77.46805580721676,82.66534825236317,6.724062060035902,12.370854101739173,18.623813942849097,3.5167865637613773,8.02303838984276,13.929440645406517,10.99099944706978,16.327079930318064,21.842762538211822,0.9875,0.0
high_shock,local_tyranny,market_federation,90.43816384177745,93.7219568799743,96.95809349418366,83.76032303824013,88.03038424195785,92.2189350774975,66.46777066402258,73.31386753048871,79.59960865968462,76.61444578079798,81.76425245542148,86.36496888852068,81.04993731629915,85.83382369910566,90.42575152543658,2.0028589501048994,6.461605116892464,11.82924572148244,17.835441892621425,24.52463457174435,31.391990559600885,0.0,2.345613128218711,5.643285029166892,0.9405,0.0
high_shock,external_attack,cct_v08,71.0836735793284,77.52109426114164,83.42803655529619,88.03900350736413,91.79927020202439,95.44258855648847,83.06345261410297,88.77336826757535,93.52115042733206,85.6929380493654,91.43726122338978,96.2574598828889,82.72036510182616,88.24131775377148,92.97776285075814,3.6713644436378883,8.440602747577493,13.916569027129166,1.606892238329576,5.643639531859651,10.523190038571885,1.268823210696055,6.062878944632576,12.115009477433592,0.993,0.0
high_shock,external_attack,cct_v01,44.70662117221299,52.109964580737795,59.13763559437344,81.19827605278252,85.30654264187513,89.13590489482526,77.71001230052559,82.51559429636241,86.8821002863816,84.1724013417366,89.43689746442416,94.23713009270632,66.99760128726567,72.89076464410505,78.70096621557626,15.274555098110081,20.951453397041753,26.685170268125585,7.334222165494522,12.316900162951638,17.99240194511687,1.906069278472593,6.317274738191762,11.413760663409281,0.003,0.0115
high_shock,external_attack,central_state,61.92933804371106,68.38978900518867,74.5476386932508,82.50649320811446,87.21176172546873,91.52595641883829,47.8711671457039,57.63373377238777,68.09965309890471,46.2336940283486,55.69588294800199,65.34274360224099,57.19860322967182,63.62106050636346,69.75412976419105,2.367827691514976,6.571997790685819,11.75284703984654,15.008644507353079,20.60202620001816,26.232508043836408,26.29435075757827,36.693464936324965,46.57167563606561,0.135,0.022
high_shock,external_attack,market_federation,57.279213038638694,64.24072829228328,70.7458203242471,72.71940386607757,77.39786430083637,82.14187420784427,70.82284611742327,78.09144673980211,84.08130104474174,72.46711565870677,79.57222099828635,85.80229470740107,71.57088275978803,77.64272845106312,83.2123821393856,5.756760935785432,10.664924893113085,16.223547403700056,10.696484752450871,16.1373137341924,21.682391326484435,7.881028645755165,13.977166714456551,21.579257733797654,0.436,0.0
high_shock,transition_sabotage,cct_v08,68.10478124869995,74.88237887613985,81.40402299356921,88.05245817846316,92.7804457540069,96.96212612881791,86.04138954861266,90.80394756929178,95.02406976079297,84.30948079841612,89.60097357153302,94.3813183222834,80.3657926367206,85.80914020841536,90.52406416424209,5.155703750098257,10.665094597451215,17.275524543160746,5.066043570781304,9.337044709703779,14.723250251278614,1.3482942657221852,5.349668146147383,9.968542005414065,0.9655,0.0
high_shock,transition_sabotage,cct_v01,38.91915994270251,46.44149751217182,54.30241816813829,83.8985280049501,88.84977422538871,93.05113994341306,79.24962431796371,84.10660872408761,88.30570338426772,73.89429015923095,79.64379397462054,84.86955272657539,58.710546783907525,64.94697614770739,71.25471026637638,20.69365938025108,27.383696579647467,34.29239440853749,9.9566002190583,15.248148823729519,21.45515747578013,2.568613359436313,6.636035582395686,11.462878456668204,0.0,0.133
high_shock,transition_sabotage,central_state,63.86688359357869,70.95004414031078,77.47479349285727,77.5419591127021,83.92731035406209,89.78210283788573,65.55603761434715,72.08416636620976,78.86913772518893,55.87216311502822,63.27351284725546,70.46393228822969,60.84556346395988,67.53187203857081,73.75610051298811,3.4523421017592777,8.703780562895808,14.858050172308516,10.233034255695019,16.09053954885905,22.47466315536446,15.6220713983855,22.075447358810827,28.74563878998639,0.5685,0.0
high_shock,transition_sabotage,market_federation,38.118649437377776,45.52283927844839,52.54334620283959,64.1347699478372,70.95566490539798,77.79000758155988,86.4696854834748,90.27904373273626,93.82512788291113,83.54694153205583,88.29990448954783,92.77131549535225,67.55080013412113,73.66566775773364,79.5077437144871,7.878495268519572,13.943453558803032,21.148138149497107,31.218655983570375,37.651474680861895,43.80469745969877,0.0,3.1309902480014777,6.728107566938678,0.0005,0.174
high_shock,institutional_complexity,cct_v08,89.2127055664206,92.73584143034502,96.1588008334727,92.16423564774414,95.47159061064767,98.67751004133453,81.58958914195574,86.50384693075983,90.84787314725362,78.05827999239973,83.50494971330787,88.67910867174614,100.0,100.0,100.0,11.808407062678299,17.301554034522724,23.486647967755893,6.594795561479597,10.814760417725493,15.295619413313748,0.062246968790340536,3.4360324578709434,7.063337914934952,1.0,0.0
high_shock,institutional_complexity,cct_v01,75.46337188164492,79.5131915146514,83.75758496144192,87.76442883796874,91.29159819059335,94.60470420679432,55.32727380102864,61.41647436648093,67.00489813600225,45.71257152304426,52.67910143694223,59.207047252075725,84.62515037642444,89.68380945014911,94.68495843254249,41.30406569840311,48.54669859234845,56.32833683570078,27.593158936768756,32.58721134314855,37.84453369668413,1.7530984920786659,5.271040218272911,9.108756634675238,0.0565,0.009
high_shock,institutional_complexity,central_state,84.85828360802688,88.37849593383336,91.84094197260815,87.17147430216782,90.74193424044486,94.39665131583877,70.25172523163995,75.24059185085751,80.1914810878718,63.52373151532503,69.05336910479906,74.43022641482007,92.10175764854877,96.57804799048179,100.0,21.550231811634838,27.499209576785354,33.79773717884875,24.675018640507474,29.647004270131113,34.62681201365462,8.013461722364045,12.129311806284395,16.288615728780226,0.9785,0.0
high_shock,institutional_complexity,market_federation,87.86542568238447,91.28008019593383,94.80829998722837,82.28470578726534,86.31320129939346,90.21814988067788,77.0101162169775,81.98879103915314,86.73555435809413,71.74037533011614,77.3125614733567,82.73661532655993,99.62055441665467,100.0,100.0,14.93101217752743,20.85116169464524,26.848240009782327,15.275563273979058,20.407976977755908,25.293239588451552,4.620592411601282,8.410932855751295,12.535250284755787,1.0,0.0
hostile_to_cct,water_coordination,cct_v08,82.33930959423614,88.40454471386053,93.908777223282,82.4095334252358,89.09101358453248,94.3923849529436,84.81503916968899,90.24505604870455,95.10679861698799,83.87548913185437,90.03834011559385,94.63314725555475,80.9044687509855,85.73586630895244,90.02881182632255,20.663229367351217,29.898869633902418,40.70022464011054,3.6347098231539072,9.08968406749051,15.266996871319824,1.9752364913540768,6.203162722433845,11.38318098862759,1.0,0.0
hostile_to_cct,water_coordination,cct_v01,67.17852051389987,74.17595142805885,80.79191218518804,87.37158928968434,91.89453462782262,95.41025404225846,83.57114182051822,88.32783947696538,92.98664104142969,84.79695670923064,89.8043818660822,94.09668941862563,72.58122369261929,77.58852541593265,82.46541597855698,43.114492754718746,53.79257462126823,65.21414955200147,2.725192918458466,7.736397423303608,13.598081423671537,0.13368256122418112,3.883487028326134,7.957169087330581,0.9535,0.0
hostile_to_cct,water_coordination,central_state,90.00976148928291,95.07879028574557,99.91486737497699,81.0734687766573,88.24694409894616,93.89996744088963,67.54116771067962,74.96181702666462,82.21553984512906,64.77925759882952,72.66284950865153,80.23225550390998,79.61641072159142,84.09782787676959,88.72787374281116,11.545300037506633,19.80255803903249,28.792384738203307,12.74018476679808,19.60087768331416,26.405074593929424,13.199393246676207,19.613905922096315,26.58779278868661,0.953,0.0
hostile_to_cct,water_coordination,market_federation,90.64799637631288,95.70611515035606,100.0,68.78720686143936,76.52507147463345,83.95660705199107,77.3251928225604,84.00157912431325,90.29302568365856,75.79569681517552,83.37910602107031,89.83911290732824,80.85324416175841,85.79958896642233,90.2191841993299,10.263945925355829,17.54777881082682,27.048798288669857,7.3716404295452405,13.420988933350948,20.231971488700232,6.069331679732433,11.596598579848482,17.778785962760065,0.977,0.0
hostile_to_cct,administrative_capture,cct_v08,88.29879519725536,91.6958056083513,95.05691751411157,85.5121501335981,90.39435520968547,94.63542889247846,83.96770447187586,87.92328572198369,91.95565391515625,79.92238047221099,84.61481542007894,89.16748809660744,100.0,100.0,100.0,10.082501877487474,15.55784137683553,21.3951551225798,10.62800193948905,15.967398624445483,21.897621906827055,2.684987287883573,7.14665359938906,12.08729421783179,1.0,0.0
hostile_to_cct,administrative_capture,cct_v01,83.53645838756235,87.08407796088565,90.46192754311559,88.03847563040168,91.76213956295916,95.43386759798545,77.48068715188671,81.58935489466674,85.92613324423026,71.68623444788668,76.5867772710001,81.35375555759755,99.4601873011861,100.0,100.0,21.506793293819936,27.646416904568383,34.167201791468344,17.495005754964893,23.204392391217965,29.213693857967545,1.5358885849646478,5.6626939826554334,10.781095440076335,1.0,0.0
hostile_to_cct,administrative_capture,central_state,81.57541808732165,85.20983323309738,88.7270718704711,78.01058625871114,83.36834325018467,88.11996617799693,72.39942047430326,77.12848646119136,81.33941363279277,64.68330445411502,70.07728828321852,75.33002528666357,89.97754135950281,94.89396058794853,100.0,5.491277842791483,10.246287672476187,15.811730107168833,31.432539303748086,37.90941427284922,45.098109995544796,9.72393302669596,14.935394765084265,20.27999143262926,0.9905,0.0
hostile_to_cct,administrative_capture,market_federation,84.850808837858,88.53763690924092,92.33566611360665,72.51692385119561,78.44070094744461,83.77656816384058,77.58229405670332,82.32757777815142,87.05182346199328,71.3899850659935,77.11737995274885,82.65312260573026,99.06732292448062,100.0,100.0,4.5988437407645115,9.147053781763255,14.381765591543589,21.94234918676939,28.491715291670886,36.156887454722316,5.403672808533669,10.171461967070503,15.567783420730239,0.999,0.0
hostile_to_cct,planning_gaming,cct_v08,64.15624344099281,71.86622325318996,78.40796962093407,83.24768829507897,89.92853988986747,95.35670565234471,87.25521961596932,91.29290896907247,95.17370878195804,85.57806807454114,90.27646607784405,94.72369109902378,76.76416070360439,82.11300260697328,87.63152292560815,9.408346293496813,16.08670126564682,23.354886809590052,5.981883627140302,12.409188548922497,20.301852328620367,1.0703438893893225,4.600577277708608,8.46188906725396,0.8715,0.0
hostile_to_cct,planning_gaming,cct_v01,50.739381827703134,58.729159771826794,65.99864118360946,89.626908597002,94.42995530746502,98.4021014590167,81.6454891764189,86.19626351467441,90.29362204792844,85.01503048560755,89.86131665374452,94.26571285760124,65.81652496196025,72.26575691369214,77.93729578733476,22.479044058141902,30.206715953554497,38.030327293170124,8.919750408210808,16.59584603668705,25.65672932445604,0.4698163929921065,3.8556110973436284,7.718358955352472,0.139,0.004
hostile_to_cct,planning_gaming,central_state,47.421307928931846,55.312814714123974,63.37303725780947,76.63699838712044,84.2282071112997,90.308668659717,84.19058680071468,88.07330311743405,91.72333092306977,73.34634877146661,78.8117008744018,84.12968448485236,72.9722596523691,78.7492409994485,84.31143598545012,11.37639675234186,17.687002274379815,24.99370707545882,20.474123011454328,30.136087665053484,39.51969751705997,5.842719806738666,9.731853555116418,14.051282996645881,0.059,0.006
hostile_to_cct,planning_gaming,market_federation,62.03320309640363,69.99693213828289,77.4613427166312,62.6124583751031,71.10255982664464,79.32722758325093,83.42097602809586,88.558842553027,93.23771601107035,80.62371701881807,85.60463990053168,90.4042645232871,79.34185622677961,84.77102229095145,89.72645343257287,4.4117717341545895,9.299451257269896,15.055151299858263,12.211771994396859,20.005284204688962,28.47259795485637,2.8326731460991303,6.649881595676521,10.54230945387547,0.666,0.0
hostile_to_cct,local_tyranny,cct_v08,93.72499691103181,96.70177663875278,99.67814513241457,92.50682633117134,96.35938468087618,99.89253875663478,79.6719443104473,85.94054258152894,91.21560910766743,85.78026869012466,90.39625269346921,94.2167150979806,82.27373162660346,86.91287315158766,91.80454862456088,5.988439313222383,11.242356608402549,17.774010667569343,7.046272991049147,12.126958567963344,17.50977702319936,0.0,2.163002246371234,5.689412265459081,1.0,0.0
hostile_to_cct,local_tyranny,cct_v01,92.15149816564735,95.27644561467407,98.43920450438233,95.43468661551631,98.76597070250097,100.0,73.62482015005065,80.1476213881601,85.9341249192604,81.64403063716861,86.37489507975198,91.00095053693632,70.66347826657544,76.11376699298147,81.77319564869867,15.91854582518654,22.653640233496876,29.146930618932053,13.125950747170593,19.021033443927344,25.60832312530104,0.0,0.9396932984341577,3.7886974088914673,0.999,0.0
hostile_to_cct,local_tyranny,central_state,92.69284437203605,95.7007275669772,98.76625581550219,91.39733505540548,95.5331358042279,99.43258775444761,72.36386337416218,78.8051150775505,84.85236808122474,80.08642499121774,84.88560897051707,90.00801444235294,76.18395928198802,81.44236390253951,86.71492082461803,4.61500057171655,10.059902258050274,16.249095072741415,3.1964001541094813,7.89192504478952,13.678709977012451,7.735311172758989,13.003365341277263,18.557997185335527,0.9965,0.0
hostile_to_cct,local_tyranny,market_federation,91.51953589803908,94.72939457803392,97.70144519553315,85.69563629323753,89.8139586090701,94.07310636413914,70.68629836587719,77.53388968393762,83.58573459183992,79.57975779388534,84.51011105326566,89.32149256567916,84.50158174742856,89.08557699449645,93.69061786813612,0.5659494609342408,4.358519318161539,9.272945390578949,14.691856045976452,21.017652974730343,27.796034304308126,0.0,1.3098567717881782,4.627143305433656,0.991,0.0
hostile_to_cct,external_attack,cct_v08,64.41633084101151,71.77695263600539,78.4077423777067,84.14426611091623,88.72360080030211,92.794081082964,78.64288230190905,85.35076401945992,90.75734523628252,80.90462609326369,88.05338208822677,93.64410535290486,77.48703254676279,83.64552897912397,89.17033461574877,5.2537420748256904,10.776974845153585,16.770837287599353,3.3841222102002866,8.10658717492056,13.885627274773611,2.943307333710983,8.338274369690248,15.333532142282019,0.8795,0.0
hostile_to_cct,external_attack,cct_v01,51.06156884340242,58.586828753390776,66.35934401193762,84.27788619359904,88.1183742880418,91.65446438239566,80.02397584761152,85.27165255444008,89.71055181553368,86.26584711985255,91.80755147366831,96.3046419451178,71.68836705804661,77.65134683506201,83.33365868693356,12.005023559857023,18.21800662352663,24.455785576555108,4.927095489259989,10.27793965100172,16.144741342077253,0.48194737943281835,5.0537496442799945,10.398810111882247,0.1435,0.0005
hostile_to_cct,external_attack,central_state,66.90807410903616,74.25952735576234,80.39687234911179,84.84975262471795,89.88805396858575,94.23832279023637,51.532295476978256,62.83903043399463,73.22135260208091,49.942641729456554,60.79880578741987,70.44751723955669,61.648943296106616,68.79635522069594,75.44010965416699,0.580106759525591,4.919847717395918,10.104592559118476,12.022363751692222,18.02261052589209,24.147703760210188,22.361765772087566,32.83653410785878,44.185365892708546,0.363,0.006
hostile_to_cct,external_attack,market_federation,62.57115140356648,69.83075884187951,76.45413121229734,75.59569266901954,80.66057724093997,85.76353225365176,73.0995114939723,80.9550969782275,87.11046549095988,74.64408295329088,82.42883173036032,88.76079767571406,75.21530593738606,81.5776179768612,87.35060329421177,3.542470984063364,8.406285395119617,14.23066631157236,8.217385124530502,13.628040277352405,19.426317114215408,6.1862482537166565,12.616363729546093,20.39518838648469,0.7915,0.0
hostile_to_cct,transition_sabotage,cct_v08,59.294974848425184,67.55953826304531,74.97815668867895,82.15019607125781,88.7873035268379,93.8824286518593,82.66056315364585,88.07264486316868,92.80256153061748,79.97476968379353,86.52973554696014,91.86688690225058,74.01602042561846,80.71595432744749,86.25181653371504,7.694560181521433,14.386507417883315,21.9380039304473,7.3836618923796955,13.104968451387098,19.269438975867008,2.2411521392798637,6.6421573559052085,12.092392427239892,0.6585,0.0
hostile_to_cct,transition_sabotage,cct_v01,45.2279371680125,53.570865246391904,61.955711490010565,87.31143843190296,91.70361678062972,95.44710082859991,81.00204117153396,86.20122026486806,90.84001625625834,76.15425729386781,82.34256931197524,87.4647016328345,62.27726831445598,69.59157303172623,76.1294424983734,16.416892707912137,24.02186282521261,31.550340839785516,6.931922422409622,12.257232384032763,18.52978474157352,1.3061603057740392,5.6645491381466115,10.409174741974859,0.0385,0.0215
hostile_to_cct,transition_sabotage,central_state,69.59629785884323,76.89043874962792,83.42533980072308,80.53697549997123,86.99875736236335,92.84277984333579,67.87855920539113,75.10398069917761,82.13367477964381,58.89415230801454,66.73720975222719,74.40034904373128,64.99424803079071,72.07602773422076,79.10767203585837,1.3830398058570659,6.072066427424083,12.425634672920589,7.247864286139002,13.086120606951127,19.95717358698426,13.29388249929369,20.26566066648232,27.30236630517287,0.817,0.0
hostile_to_cct,transition_sabotage,market_federation,43.671312067376306,51.87797645200444,59.78679826643841,67.28313915919658,74.68855542954253,82.16761946381324,87.00589229394203,91.06258192637888,94.77790252936508,84.36907715711322,89.61419179055306,94.01750699578253,71.22581409945906,77.97082215938232,84.10617709549817,5.2584456452948585,11.105289945114503,18.45587229730275,26.941536080520954,34.257701501653294,41.51826250365394,0.0,3.131131679754069,6.986278048034763,0.0165,0.035
hostile_to_cct,institutional_complexity,cct_v08,86.913468971442,90.76191667508951,94.41164516085108,89.68134327200185,93.38476420598707,96.99798789888165,77.29940877391354,82.80334882907599,87.80404076125603,72.54095182488169,78.88138228836723,84.74814763897808,100.0,100.0,100.0,15.501962471770517,22.07970709055956,28.812205842746838,9.147967865107566,13.995794227524305,19.11640890730395,1.2269440381941161,4.834933226744745,8.67279175135313,1.0,0.0
hostile_to_cct,institutional_complexity,cct_v01,78.34433733934995,82.68259116793274,86.6591616339194,89.92827415509447,93.1264120855776,96.3157370490348,60.9833038408785,67.28145531376279,73.08886875177357,52.66623627943198,59.72261381400311,66.57060696255272,88.7041745843098,93.95787765417964,99.18049487926474,33.38152044963271,41.09271432960519,49.41755361071503,22.349368533551363,28.11446846442343,33.53712601830983,0.48133859937088075,4.030445479917801,7.85399548930623,0.4555,0.0
hostile_to_cct,institutional_complexity,central_state,87.00267246639129,90.61402064301319,94.28712964601719,89.02756863829289,92.77198694970497,96.41020673935031,74.70372360071781,79.88938723176412,84.81781402539214,68.73700656131011,74.56253936392197,80.20914249363295,94.84598410927627,99.61781631408594,100.0,16.19361600977494,22.16226794179884,28.391184610906166,19.889021001221487,25.161713082577307,30.17493602304546,6.328075880439172,10.319540968459677,14.590767033011733,0.9985,0.0
hostile_to_cct,institutional_complexity,market_federation,89.82117123418536,93.38640687195775,96.8802519078776,84.573940300048,88.78895916750639,92.90401245322104,80.8914360938837,85.9103663614862,90.55805024552554,76.59125901629187,82.29360828641933,87.62444445616804,100.0,100.0,100.0,10.222394553162635,15.874261771252005,21.892511521472343,11.573985831724155,16.355320331178838,21.830764222269227,2.739028887280546,6.789396156804762,10.861437569880003,1.0,0.0
